id,name,email,age,city,salary,active,created_at,col_0,col_1,col_2,col_3
11536,Kqmjpdvv,user11535@example.com,43,San Diego,143255.06,false,2024-10-22,277.19,603.83,885.45,300.79
11537,Kzenzcks,user11536@example.com,31,Chicago,106124.87,true,2024-10-19,461.66,597.79,518.64,966.36
11538,Bxjrvhto,user11537@example.com,38,San Diego,175029.44,false,2024-10-09,909.19,302.15,433.36,754.16
11539,Iymywsqq,user11538@example.com,25,San Diego,163100.45,true,2024-12-08,155.39,257.55,701.29,719.54
11540,Gkqwzouv,user11539@example.com,38,San Diego,182028.82,false,2024-06-22,535.65,732.3,201.01,929.08
11541,Fkysvgvk,user11540@example.com,75,San Diego,69543.42,false,2024-02-06,532.19,777.43,314.87,524.88
11542,Umrconpx,user11541@example.com,33,New York,166277.48,false,2024-08-05,809.75,121.33,843.11,43.72
11543,Tueixbcr,user11542@example.com,24,Phoenix,167677.78,true,2024-05-08,242.36,549.36,88.85,538.2
11544,Zposmaog,user11543@example.com,38,Chicago,122446.42,true,2024-09-10,718.65,936.17,612.56,181.95
11545,Ojqbzsgo,user11544@example.com,75,New York,31147.8,true,2024-04-13,282.77,986.37,668.39,460.06
11546,Lotnjdga,user11545@example.com,61,San Diego,93286.33,false,2024-03-08,702.26,233.43,648.86,581.91
11547,Kmmaqhac,user11546@example.com,42,Chicago,73660.65,false,2024-06-10,301.41,513.41,449.6,333.16
11548,Zwhpaxol,user11547@example.com,20,Phoenix,118892.93,true,2024-11-04,191.64,293.05,38.63,816.54
11549,Amrigxsf,user11548@example.com,28,San Antonio,77892.28,false,2024-02-05,911.84,546.36,870.34,128.77
11550,Sngdawpy,user11549@example.com,72,Chicago,147568.83,false,2024-02-16,547.38,42.12,663.73,168.56
11551,Sjvazozi,user11550@example.com,38,Phoenix,157069.88,false,2024-11-12,705.11,151.98,792.72,961.59
11552,Sdcoaope,user11551@example.com,39,San Antonio,112119.28,true,2024-03-19,724.56,974.85,495.84,37.82
11553,Yvliwizi,user11552@example.com,53,San Diego,87814.96,true,2024-09-14,742.75,503.66,182.81,820.6
11554,Ucwoojiy,user11553@example.com,49,Houston,101509.26,true,2024-09-07,222.86,191.73,821.96,676.67
11555,Skgxocuo,user11554@example.com,29,Houston,197255.67,false,2024-09-23,836.09,338.98,705.19,758.76
11556,Erhwmsid,user11555@example.com,75,San Antonio,178136.07,false,2024-02-10,313.38,455.46,566.19,548.55
11557,Zcaszlby,user11556@example.com,49,Phoenix,111379.17,false,2024-09-20,274.83,904.09,735.31,946.08
11558,Aowyifof,user11557@example.com,28,New York,94506.67,true,2024-03-12,277.79,456.34,620.94,194.78
11559,Ahdrqwko,user11558@example.com,67,Los Angeles,67758.03,false,2024-02-25,466.42,83.92,181.13,365.09
11560,Wzagonnb,user11559@example.com,69,New York,87947.22,true,2024-01-19,30.89,671.6,181.3,581.74
11561,Qmramkbn,user11560@example.com,56,San Antonio,192374.81,false,2024-04-05,746.31,370.93,896.01,124.92
11562,Aqagysxt,user11561@example.com,23,Houston,180436.05,false,2024-05-14,494.51,628.76,116.89,991.29
11563,Zlpknzvu,user11562@example.com,49,Los Angeles,100226.39,false,2024-03-23,264.96,220.68,200.12,986.88
11564,Wwfchfmy,user11563@example.com,35,New York,67944.69,false,2024-12-23,936.61,241.85,488.63,322.66
11565,Iyecugvl,user11564@example.com,63,Houston,49171.31,false,2024-12-16,748.72,188.9,444.8,172.3
11566,Kpbubogu,user11565@example.com,22,Houston,88199.22,true,2024-12-18,787.41,302.67,671.72,613.44
11567,Ubihvajj,user11566@example.com,37,New York,58484.48,true,2024-08-09,683.76,167.11,250.77,551.39
11568,Buudpdbm,user11567@example.com,47,New York,120780.93,false,2024-12-19,875.79,588.27,629.16,266.17
11569,Ojzbdyeb,user11568@example.com,43,San Antonio,73188.8,false,2024-04-27,173.84,473.02,241.47,93.2
11570,Pbhywray,user11569@example.com,45,San Antonio,50100.25,true,2024-06-26,570.49,666.02,448.68,232.28
11571,Clqicztf,user11570@example.com,64,Los Angeles,46282.88,false,2024-12-03,106.76,693.95,410.56,393.13
11572,Rtyviuwt,user11571@example.com,34,Phoenix,102437.62,true,2024-11-05,500.3,488.09,671.84,433.35
11573,Ebfplwdv,user11572@example.com,33,Phoenix,66324.09,false,2024-10-22,660.92,251.21,964.82,427.44
11574,Reqxiyno,user11573@example.com,43,San Diego,180236.56,true,2024-01-21,283.85,593.48,989.5,185.48
11575,Xaoctjvu,user11574@example.com,42,San Diego,46129.04,false,2024-08-28,149.17,326.7,501.53,558.68
11576,Xyaczbgc,user11575@example.com,47,Phoenix,59839.99,true,2024-04-22,659.49,50.78,837.82,78.33
11577,Hyakpzpb,user11576@example.com,41,Philadelphia,167186.58,true,2024-02-18,831.15,196.35,915.17,101.92
11578,Aphlsgwx,user11577@example.com,47,San Diego,196405.18,true,2024-08-14,168.21,405.7,314.48,130.57
11579,Fgduvsmt,user11578@example.com,29,New York,65520.24,false,2024-09-19,281.82,796.98,786.9,223.43
11580,Adbuvvbo,user11579@example.com,50,San Diego,38639.95,true,2024-06-01,441.91,626.18,458.53,310.35
11581,Gknhkjlu,user11580@example.com,30,New York,64244.1,false,2024-01-27,920.05,711.76,924.39,393.67
11582,Wnwepuri,user11581@example.com,51,Houston,119932.55,false,2024-01-05,646.23,648.73,866.93,734.04
11583,Eonpbfsu,user11582@example.com,31,San Antonio,63453.52,true,2024-11-25,71.31,984.61,217.53,869.98
11584,Ypkqgada,user11583@example.com,51,Los Angeles,94689.72,false,2024-05-03,558.56,382.97,839.86,703.62
11585,Ynhfifjt,user11584@example.com,69,Phoenix,130712.86,false,2024-11-21,35.42,940.82,656.4,191.46
11586,Hhifjqxo,user11585@example.com,50,San Diego,94451.52,true,2024-07-24,601.54,734.93,164.08,18.36
11587,Rgrbwiad,user11586@example.com,71,San Diego,65777.39,true,2024-11-24,35.45,606.29,563.89,460.32
11588,Ejgaunib,user11587@example.com,27,Phoenix,135681.37,false,2024-08-24,597.39,174.46,192.08,631.78
11589,Qkqnzmdx,user11588@example.com,33,Phoenix,53891.22,true,2024-10-16,187.92,283.61,882.46,942.26
11590,Cfignctc,user11589@example.com,49,Chicago,136053.71,true,2024-07-04,745.18,539.67,664.22,505.77
11591,Vyhgpvmr,user11590@example.com,72,Los Angeles,119412.69,true,2024-07-23,482.42,489.06,783.91,864.42
11592,Dxnvumat,user11591@example.com,64,Philadelphia,68821.18,true,2024-03-04,182.46,323.69,255.09,300.73
11593,Fcglswpk,user11592@example.com,38,San Antonio,171814.95,true,2024-05-07,649.07,18.11,767.19,609.73
11594,Wuxurmkf,user11593@example.com,52,San Antonio,144658.84,true,2024-08-15,582.08,143.85,835.18,874.41
11595,Cvizqebv,user11594@example.com,59,Philadelphia,101861.7,false,2024-03-04,799.64,867.68,907.22,962.26
11596,Jhpwwdxm,user11595@example.com,34,Philadelphia,167485.42,true,2024-12-15,199.65,123.09,776.87,384.25
11597,Vicyzlod,user11596@example.com,45,New York,77197.86,false,2024-06-03,78.58,656.32,571.68,165.56
11598,Figtjxpb,user11597@example.com,60,Los Angeles,128034.8,true,2024-03-26,504.63,161.48,352.73,988.98
11599,Avsnsyuk,user11598@example.com,60,Philadelphia,184738.39,true,2024-03-15,724.28,775.25,801.7,193.82
11600,Tuuyqevw,user11599@example.com,43,Chicago,117282.68,false,2024-06-04,874.76,147.63,83.3,888.68
11601,Ovrdinrq,user11600@example.com,30,San Antonio,99351.72,true,2024-01-06,639.7,91.75,76.27,315.81
11602,Xzytrqtu,user11601@example.com,27,New York,42516.19,false,2024-11-15,663.05,856.96,804.84,329.48
11603,Qdgeceaz,user11602@example.com,29,Los Angeles,76734.95,false,2024-08-06,776.2,120.88,718.39,993.14
11604,Mwxtwzoc,user11603@example.com,33,Chicago,98418.79,false,2024-04-05,53.1,891.58,152.84,581.21
11605,Frdwiuzg,user11604@example.com,25,San Diego,38351.14,true,2024-03-11,202.84,445.97,907.3,842.22
11606,Wlzkupdt,user11605@example.com,54,New York,75665.24,true,2024-05-17,712.12,239.73,921.73,378.15
11607,Xhfgxmmj,user11606@example.com,22,San Antonio,65921.35,true,2024-02-17,550.99,297.75,743.58,403.88
11608,Jksesrxh,user11607@example.com,24,Los Angeles,107795.04,true,2024-06-18,110.74,453.36,87.94,510.5
11609,Pmktnwqd,user11608@example.com,70,Phoenix,120878.23,true,2024-01-02,677.53,68.33,257.2,686.07
11610,Rcfkqlns,user11609@example.com,24,San Antonio,143338.47,false,2024-10-23,879.78,399.01,184.2,601.51
11611,Gcumjkin,user11610@example.com,40,Chicago,60630.19,true,2024-10-18,854.31,942.3,38.92,553.59
11612,Mlvngdtz,user11611@example.com,68,Los Angeles,91184.54,true,2024-03-07,94.83,292.17,251.34,825.99
11613,Cxcwghqg,user11612@example.com,55,Chicago,141734.23,false,2024-10-23,948.8,50.42,668.33,305.6
11614,Kmugxmri,user11613@example.com,42,San Antonio,54061.63,true,2024-12-12,903.75,870.51,151.32,324.76
11615,Uaypaokh,user11614@example.com,58,San Diego,160309.86,true,2024-03-24,885.06,240.49,436.13,956.33
11616,Lkbqrtjn,user11615@example.com,40,San Antonio,67196.08,false,2024-09-02,253.37,300.66,199.2,865.55
11617,Ahxteiqf,user11616@example.com,31,Houston,74238.19,true,2024-08-15,675.03,967.95,411.6,178.97
11618,Rzxqdnzq,user11617@example.com,40,Phoenix,111503.97,false,2024-05-28,21.72,754.85,340.13,97.93
11619,Pwggadod,user11618@example.com,46,San Diego,59963.7,true,2024-08-23,133.46,147.5,657.03,64.36
11620,Fjiedcfr,user11619@example.com,46,San Antonio,184535.32,true,2024-11-27,760.52,838.47,766.06,505.28
11621,Mmctfvxw,user11620@example.com,68,Phoenix,140039.7,true,2024-07-22,538.27,223.12,70.2,389.17
11622,Qfnvqkxv,user11621@example.com,60,New York,69972.79,false,2024-04-11,849.59,272.72,249.24,196.06
11623,Olcbgoyf,user11622@example.com,55,Phoenix,94428.88,true,2024-03-28,375.92,996.45,184.53,586.36
11624,Eeqzkblx,user11623@example.com,54,San Antonio,98945.58,false,2024-12-28,591.88,617.09,904.24,144.64
11625,Vegydrfj,user11624@example.com,26,Philadelphia,86060.64,false,2024-04-25,155.4,576.22,166.45,567.27
11626,Wztpdrys,user11625@example.com,23,Los Angeles,192182.73,false,2024-05-01,207.08,254.13,812.32,256.5
11627,Boeupbri,user11626@example.com,46,Chicago,181569.05,true,2024-09-14,124.62,908.57,933.07,142.12
11628,Wzgoclqr,user11627@example.com,45,Houston,141137.57,true,2024-11-09,171.81,876.04,545.84,767.13
11629,Uvwdlzia,user11628@example.com,48,Phoenix,112176.81,true,2024-05-27,665.5,924.79,348.95,210.21
11630,Xjireior,user11629@example.com,75,San Diego,160752.43,false,2024-03-04,863.68,951.33,645.41,22.79
11631,Pmqmzkvf,user11630@example.com,45,Los Angeles,191166.53,false,2024-05-09,438.82,486.51,496.18,858.21
11632,Iclvnhiq,user11631@example.com,57,Houston,52604.59,false,2024-04-11,624.09,243.46,664.51,832.59
11633,Kafsugtw,user11632@example.com,35,Philadelphia,184727.89,true,2024-05-17,702.26,648.26,901.31,691.64
11634,Gxpyspqw,user11633@example.com,57,San Antonio,141149.87,true,2024-08-22,716.23,954.78,113.7,730.57
11635,Yavgzbal,user11634@example.com,38,Phoenix,104934.8,true,2024-06-02,662.19,518.48,522.75,594.81
11636,Zkmlmzzv,user11635@example.com,68,Los Angeles,150274.55,true,2024-06-03,421.21,581.03,689.1,814.49
11637,Pkcvpnie,user11636@example.com,31,San Antonio,77955.74,false,2024-04-05,450.21,120.17,76.24,31.69
11638,Zfsnxdcm,user11637@example.com,62,Houston,89040.67,false,2024-12-05,824.75,894.97,391.91,127.29
11639,Tvoxchkh,user11638@example.com,22,San Diego,172025.4,true,2024-05-19,383.38,180.38,639.03,47.78
11640,Voooooej,user11639@example.com,34,Philadelphia,34281.23,false,2024-01-08,985.28,264.17,345.7,733.38
11641,Bsqtwvan,user11640@example.com,67,New York,192720.89,true,2024-11-21,208.84,659.64,195.84,669.87
11642,Usenbycm,user11641@example.com,47,San Diego,147239.75,false,2024-01-18,276.7,637.28,295.61,219.56
11643,Tsmsmcnu,user11642@example.com,36,Houston,53301.45,false,2024-06-20,32.01,776.34,393.47,221.66
11644,Hpycovum,user11643@example.com,54,Los Angeles,95297.39,true,2024-10-20,801.53,734.67,123.87,552.41
11645,Pigqelce,user11644@example.com,62,Houston,35490.1,false,2024-11-02,65.14,591.34,783.97,322.28
11646,Atbihiha,user11645@example.com,27,Chicago,82638.11,false,2024-03-09,983.16,615.38,968.69,321.66
11647,Msbbjmod,user11646@example.com,36,San Antonio,131918.41,false,2024-01-12,335.41,53.73,189.1,222.44
11648,Yfkixahe,user11647@example.com,69,Los Angeles,190883.6,false,2024-12-03,999.36,542.35,334.89,149.67
11649,Wpgpnpla,user11648@example.com,62,Phoenix,64232.87,true,2024-09-26,584.5,574.88,807.01,461.7
11650,Ejsvrcwp,user11649@example.com,24,Chicago,186432.85,false,2024-10-22,168.43,149.9,576.2,129.3
11651,Eeukmxqz,user11650@example.com,51,San Antonio,50278.01,false,2024-02-16,595.01,775.46,428.7,733.21
11652,Phsnhlzp,user11651@example.com,62,Houston,100465.1,false,2024-06-10,420.18,126.75,927.31,210.43
11653,Qeqdezpk,user11652@example.com,28,Houston,79638.75,true,2024-03-25,864.84,479.68,908.22,486.22
11654,Xejgkkit,user11653@example.com,23,Chicago,115044.77,false,2024-03-12,191.7,621.97,42.54,396.12
11655,Apgussec,user11654@example.com,72,San Diego,52673.22,false,2024-11-04,162.83,541.31,532.19,632.69
11656,Avprsmnq,user11655@example.com,31,San Diego,196308.26,false,2024-05-12,875.42,553.45,794.07,723.37
11657,Fjdblqpe,user11656@example.com,28,Phoenix,36961.1,false,2024-08-06,999.3,288.97,635.49,706.36
11658,Hmyygixb,user11657@example.com,29,New York,34076.72,true,2024-09-09,959.11,847.9,351.53,223.11
11659,Hbxayfhb,user11658@example.com,27,Phoenix,192424.13,false,2024-03-25,413.66,913.49,656.17,943.79
11660,Amrtrsvs,user11659@example.com,58,Philadelphia,191287.63,false,2024-09-23,129.94,275.64,346.91,356.76
11661,Zqzswtwd,user11660@example.com,37,Philadelphia,135661.34,true,2024-03-14,996.72,707.45,267.19,196.64
11662,Qfiblabg,user11661@example.com,70,Houston,111767.23,false,2024-01-14,166.38,71.37,157.16,801.15
11663,Rhjdfage,user11662@example.com,48,New York,139204.92,false,2024-05-27,144.02,832.47,411.08,669.35
11664,Pgrxoscv,user11663@example.com,41,San Antonio,132786.5,false,2024-01-26,568.17,961.06,532.73,176.08
11665,Pjoqyduj,user11664@example.com,60,San Antonio,168365.22,true,2024-03-08,115.86,526.47,308.39,194.97
11666,Imxhzyyl,user11665@example.com,69,Philadelphia,78006.25,false,2024-12-20,228.34,174.59,167.02,247.26
11667,Qrqmlzhf,user11666@example.com,69,New York,139417.2,true,2024-03-21,379.86,595.86,944.62,407.92
11668,Tawovlux,user11667@example.com,37,Phoenix,135002.22,false,2024-03-05,660.22,833.91,114.81,490.38
11669,Igijggaq,user11668@example.com,53,San Diego,152175.91,false,2024-10-16,51.5,495.29,935.67,586.81
11670,Orszqcvm,user11669@example.com,55,Phoenix,143834.3,true,2024-09-26,785.51,527.51,365.91,93.36
11671,Upkepegl,user11670@example.com,18,Philadelphia,106911.48,true,2024-07-09,986.59,359.11,873.75,223.8
11672,Htshmzju,user11671@example.com,53,Houston,71593.81,true,2024-05-07,595.66,131.67,819.9,916.51
11673,Dksopmhb,user11672@example.com,21,San Antonio,82228.81,true,2024-09-21,240.87,390.32,964.37,35.89
11674,Qwtrakic,user11673@example.com,60,Houston,102442.38,true,2024-09-13,65.32,700.47,565.95,775.55
11675,Yykihxcc,user11674@example.com,30,Chicago,86631.86,true,2024-02-10,517.16,812.86,728.57,791.69
11676,Kfmhmfnd,user11675@example.com,35,Houston,70894.9,true,2024-10-09,280.9,74.86,70.39,981.55
11677,Qphsehgo,user11676@example.com,37,Chicago,184832.21,true,2024-04-03,536.89,599.37,203.75,413.43
11678,Nvxiinqw,user11677@example.com,26,Phoenix,99363.95,true,2024-10-05,455.87,80.08,215.68,268.48
11679,Mmcrwvpf,user11678@example.com,35,San Antonio,131287.66,false,2024-02-25,584.02,53.0,48.7,830.87
11680,Xzgskzxn,user11679@example.com,66,Houston,181919.61,true,2024-05-02,342.09,348.06,219.47,255.54
11681,Gcycsjhq,user11680@example.com,64,Houston,180793.09,false,2024-01-08,609.18,235.06,79.14,150.94
11682,Jhxppvmd,user11681@example.com,61,San Antonio,70734.91,false,2024-01-27,557.57,460.11,436.34,284.89
11683,Dhauuibl,user11682@example.com,61,Phoenix,110434.17,false,2024-11-02,749.01,897.48,852.63,328.29
11684,Xhsiuypw,user11683@example.com,20,Los Angeles,83012.43,true,2024-10-25,371.61,227.2,664.42,487.87
11685,Hylrpest,user11684@example.com,29,New York,48504.87,true,2024-11-10,756.52,393.13,790.16,373.86
11686,Xfnuexng,user11685@example.com,54,San Diego,78386.3,true,2024-10-20,217.01,734.46,971.05,607.91
11687,Wigsazhp,user11686@example.com,51,Houston,189798.27,true,2024-05-09,477.96,404.06,828.11,938.37
11688,Jkgpuhij,user11687@example.com,39,San Antonio,153947.31,false,2024-12-03,121.89,753.49,792.41,642.43
11689,Qumuuweg,user11688@example.com,18,Philadelphia,197676.66,false,2024-10-17,327.1,887.81,96.66,78.62
11690,Hxqvqnyx,user11689@example.com,57,San Antonio,58218.5,false,2024-11-08,139.75,29.01,694.26,21.64
11691,Inrasppl,user11690@example.com,37,Phoenix,70845.78,true,2024-04-26,37.03,767.73,167.56,689.14
11692,Lepiyflt,user11691@example.com,34,Phoenix,179984.43,true,2024-06-14,526.35,804.08,512.55,976.24
11693,Haqpkzim,user11692@example.com,66,San Diego,42974.94,true,2024-07-28,654.95,211.31,210.68,973.34
11694,Mvomizxr,user11693@example.com,49,Houston,171198.34,false,2024-03-17,99.84,803.35,287.44,754.02
11695,Mwtefqcb,user11694@example.com,67,San Antonio,148849.07,true,2024-06-16,220.52,565.08,862.59,403.67
11696,Mwdopgcd,user11695@example.com,36,Chicago,88258.13,false,2024-10-27,54.61,540.67,376.06,79.76
11697,Vhuesezz,user11696@example.com,70,New York,82729.77,false,2024-02-19,827.63,797.03,340.55,866.64
11698,Kjfpjraw,user11697@example.com,55,San Diego,154286.28,true,2024-11-25,646.79,454.12,777.9,180.45
11699,Uiledcbh,user11698@example.com,52,Chicago,190325.22,true,2024-03-27,121.8,572.84,590.51,895.88
11700,Mpsdamhk,user11699@example.com,22,Chicago,41297.64,true,2024-05-20,311.46,90.3,320.25,685.39
11701,Pdwounjr,user11700@example.com,45,Los Angeles,63376.23,true,2024-02-16,922.18,198.71,79.16,713.86
11702,Damjqmhl,user11701@example.com,50,Los Angeles,164250.69,true,2024-11-23,291.14,306.78,450.81,604.55
11703,Nfsomana,user11702@example.com,68,San Antonio,134977.07,true,2024-11-01,855.77,618.39,911.68,872.81
11704,Wdpbvujo,user11703@example.com,54,San Antonio,135228.61,true,2024-12-08,632.2,411.24,760.47,350.18
11705,Brgfulsc,user11704@example.com,28,San Diego,183277.69,false,2024-10-27,46.9,438.2,866.41,630.68
11706,Jxovzata,user11705@example.com,49,Phoenix,98918.91,false,2024-02-16,747.88,551.51,256.52,370.35
11707,Olducafk,user11706@example.com,25,Houston,129252.22,false,2024-04-20,383.08,306.81,167.14,54.01
11708,Jnxwdbkq,user11707@example.com,25,Philadelphia,173979.91,false,2024-02-27,620.54,346.78,191.92,337.43
11709,Gxkqsjlf,user11708@example.com,61,Los Angeles,66619.08,false,2024-08-06,279.81,153.3,14.81,809.28
11710,Typcegia,user11709@example.com,74,Chicago,89436.38,false,2024-10-24,152.74,920.62,450.87,818.47
11711,Fewlulhp,user11710@example.com,30,Chicago,180301.85,false,2024-06-19,499.27,219.7,722.2,257.31
11712,Xnmvsban,user11711@example.com,63,San Antonio,194165.43,true,2024-12-21,100.43,795.76,889.4,613.66
11713,Zlafdiwi,user11712@example.com,63,Philadelphia,67468.37,false,2024-05-11,758.54,612.29,670.95,651.59
11714,Vubijstx,user11713@example.com,22,New York,110879.03,true,2024-08-11,339.38,74.54,501.87,200.17
11715,Wuiaownk,user11714@example.com,25,San Diego,168738.75,true,2024-02-23,926.33,279.06,175.98,352.67
11716,Acbprfvz,user11715@example.com,30,Chicago,46258.1,false,2024-11-20,39.16,238.79,612.21,139.64
11717,Qqiufaan,user11716@example.com,45,Phoenix,135243.04,false,2024-03-26,681.39,482.54,705.8,674.83
11718,Ruadnbgq,user11717@example.com,22,Los Angeles,139555.67,true,2024-06-07,505.46,478.55,494.93,139.03
11719,Rldeosdo,user11718@example.com,30,San Diego,199755.42,false,2024-09-07,168.05,522.37,458.88,896.01
11720,Ibzshjka,user11719@example.com,46,San Diego,79088.39,true,2024-07-20,724.07,948.8,239.67,614.34
11721,Laaxzcfz,user11720@example.com,60,Phoenix,49111.82,true,2024-05-03,641.99,18.69,565.72,221.12
11722,Hqdwbemi,user11721@example.com,58,Houston,38153.43,true,2024-09-21,616.59,332.27,555.04,282.25
